RF,Actual,Neural,Linear,Tree
1331258.0,1654400.0,1328050.0,1372906.0,1946100.0
65451.0,47500.0,68704.0,139211.0,14000.0
80852.0,84100.0,64015.0,31276.0,107900.0
149473.0,138400.0,107928.0,86601.0,134400.0
74693.0,67000.0,63129.0,86219.0,75000.0
87562.0,66100.0,74609.0,86392.0,64100.0
110927.0,114400.0,96999.0,112197.0,129800.0
111471.0,38600.0,91940.0,107438.0,101100.0
138736.0,164700.0,118557.0,157588.0,64500.0
78656.0,70000.0,76203.0,52466.0,78100.0
160208.0,205200.0,161702.0,168259.0,165000.0
407891.0,335900.0,611445.0,341170.0,289800.0
230577.0,208300.0,221378.0,244467.0,297400.0
95032.0,102200.0,91625.0,110283.0,86300.0
77452.0,52900.0,49738.0,100736.0,60600.0
147442.0,77100.0,149297.0,114554.0,163000.0
400882.0,345400.0,376531.0,440518.0,389900.0
93629.0,58100.0,80200.0,99602.0,74700.0
132423.0,86300.0,83093.0,168921.0,127400.0
102665.0,87900.0,97134.0,99285.0,88100.0
211649.0,159100.0,215833.0,207861.0,92100.0
137138.0,126600.0,162659.0,179564.0,145300.0
90858.0,90900.0,76957.0,102190.0,102400.0
134389.0,168300.0,112882.0,135691.0,100300.0
206752.0,230500.0,161560.0,234696.0,175800.0
72801.0,95900.0,69634.0,57526.0,105100.0
128110.0,108800.0,122545.0,176216.0,112500.0
250640.0,255800.0,248265.0,257049.0,297800.0
270998.0,175100.0,231301.0,303506.0,278200.0
67185.0,32700.0,58206.0,60594.0,63800.0
141686.0,187400.0,146372.0,199614.0,105400.0
148696.0,187500.0,102682.0,67857.0,213600.0
1038355.0,1425700.0,1040020.0,995425.0,1654600.0
107721.0,95000.0,111323.0,149369.0,92300.0
91427.0,78200.0,93514.0,121125.0,116700.0
481110.0,611100.0,402893.0,257238.0,123000.0
116376.0,119600.0,123876.0,127552.0,112100.0
108924.0,71900.0,86453.0,125987.0,106300.0
121572.0,106700.0,91283.0,129266.0,155300.0
651072.0,765200.0,583135.0,571452.0,699600.0
161555.0,111700.0,126089.0,163001.0,174900.0
84822.0,49600.0,82964.0,118102.0,46700.0
199546.0,221200.0,184692.0,202636.0,194800.0
561057.0,626900.0,377998.0,630156.0,464100.0
237607.0,223700.0,193457.0,228362.0,154000.0
133888.0,126100.0,135014.0,112996.0,137300.0
125302.0,120800.0,122345.0,101109.0,153500.0
202660.0,220600.0,173090.0,212068.0,243700.0
440353.0,704800.0,520117.0,496081.0,559200.0
100193.0,75900.0,88375.0,87282.0,119600.0
132660.0,153500.0,118873.0,120602.0,120800.0
107678.0,110300.0,100022.0,110345.0,96400.0
372431.0,289100.0,265291.0,434995.0,385800.0
137383.0,174300.0,116564.0,144005.0,133900.0
402847.0,523600.0,361688.0,414655.0,527400.0
124899.0,125800.0,99841.0,85006.0,118300.0
123228.0,84200.0,17004.0,139090.0,131000.0
284394.0,212500.0,234314.0,253354.0,374400.0
117895.0,158800.0,127785.0,86383.0,124100.0
94107.0,96100.0,84296.0,99887.0,99400.0
216768.0,120100.0,205607.0,244356.0,203100.0
105426.0,79000.0,87177.0,92724.0,125400.0
97977.0,78000.0,85796.0,60015.0,99400.0
103944.0,99800.0,93056.0,80057.0,107700.0
701629.0,887500.0,548390.0,707597.0,825100.0
116841.0,78400.0,142205.0,139667.0,96700.0
102749.0,77000.0,88792.0,92541.0,94000.0
99886.0,86000.0,78107.0,112476.0,65300.0
199072.0,155900.0,186476.0,199563.0,182500.0
112030.0,118800.0,102475.0,89544.0,64400.0
89646.0,92400.0,83324.0,78005.0,82700.0
120133.0,177700.0,108626.0,117360.0,94700.0
124455.0,72500.0,130839.0,158296.0,84100.0
184578.0,277600.0,186348.0,170886.0,168500.0
95554.0,91900.0,83298.0,99666.0,122800.0
121105.0,109800.0,123069.0,54829.0,75600.0
176466.0,221200.0,174921.0,172389.0,145600.0
238766.0,238400.0,253124.0,296589.0,324700.0
142235.0,121800.0,132035.0,133687.0,130100.0
200179.0,192100.0,225638.0,230064.0,183500.0
90870.0,90000.0,94730.0,87530.0,71000.0
98600.0,100800.0,72875.0,101085.0,90900.0
455869.0,270000.0,468052.0,391993.0,366800.0
273593.0,240000.0,243894.0,314924.0,344100.0
145118.0,163800.0,142048.0,132703.0,159600.0
126147.0,109200.0,106964.0,109897.0,141400.0
436054.0,636900.0,498954.0,434647.0,278800.0
176486.0,123100.0,166147.0,201938.0,99000.0
162046.0,161500.0,139470.0,175389.0,227000.0
348992.0,314000.0,370734.0,401706.0,500100.0
365014.0,331700.0,286538.0,400435.0,490600.0
156550.0,131600.0,144295.0,175928.0,110300.0
103043.0,72500.0,91600.0,123519.0,116100.0
53392.0,38200.0,4164.0,16180.0,45100.0
174345.0,97900.0,265141.0,185310.0,69600.0
82605.0,78800.0,61747.0,97181.0,78300.0
178057.0,153300.0,152956.0,198807.0,236300.0
98736.0,105400.0,82978.0,57827.0,104400.0
464809.0,445800.0,398174.0,593037.0,497800.0
63303.0,75000.0,40804.0,77154.0,70600.0
183161.0,151500.0,147637.0,183200.0,173800.0
296023.0,193800.0,364319.0,399216.0,602800.0
119772.0,88100.0,93425.0,119958.0,138400.0
134567.0,141900.0,124505.0,129092.0,94200.0
244061.0,267200.0,230659.0,241299.0,242600.0
78451.0,62800.0,59720.0,89110.0,88800.0
136689.0,159200.0,130280.0,113278.0,123700.0
123852.0,89400.0,114811.0,87095.0,116200.0
143923.0,140300.0,126731.0,131746.0,113500.0
110855.0,126700.0,138807.0,118324.0,84100.0
88533.0,65000.0,82196.0,98497.0,89600.0
117779.0,120000.0,102390.0,94071.0,129100.0
103823.0,82800.0,87453.0,56483.0,95800.0
192503.0,221700.0,194199.0,207406.0,158900.0
386375.0,307300.0,216258.0,253430.0,523900.0
371987.0,376200.0,322956.0,380111.0,339600.0
103804.0,138500.0,96279.0,133213.0,83300.0
62112.0,80800.0,38125.0,77590.0,70300.0
147421.0,80800.0,84266.0,118081.0,609800.0
176308.0,119100.0,148111.0,174696.0,188400.0
143972.0,158100.0,127886.0,140497.0,198800.0
189392.0,286600.0,206046.0,243682.0,187600.0
80334.0,66500.0,52376.0,91362.0,85700.0
261757.0,181300.0,271615.0,264867.0,235200.0
89407.0,127900.0,102771.0,88684.0,77500.0
96716.0,100200.0,99463.0,101582.0,87400.0
607210.0,530400.0,422347.0,469621.0,562800.0
534836.0,480600.0,530447.0,462192.0,559600.0
247862.0,198700.0,265515.0,262578.0,236100.0
106795.0,91600.0,91696.0,54089.0,168900.0
122831.0,78300.0,138564.0,128227.0,140900.0
99930.0,131700.0,109378.0,108206.0,71800.0
206965.0,183000.0,206980.0,232903.0,199500.0
919685.0,644500.0,877340.0,1151401.0,1020500.0
178109.0,111300.0,161278.0,139783.0,139900.0
103296.0,92200.0,95541.0,154173.0,78200.0
158521.0,226400.0,189849.0,189986.0,185100.0
123466.0,205500.0,93963.0,152673.0,91400.0
174068.0,206100.0,174057.0,209321.0,166700.0
131110.0,164700.0,127820.0,144647.0,97600.0
160753.0,194500.0,148527.0,135648.0,157100.0
186846.0,196000.0,185605.0,196261.0,204600.0
164533.0,183500.0,159940.0,205638.0,130800.0
284701.0,271700.0,275461.0,311720.0,368100.0
670750.0,719400.0,915788.0,605255.0,386400.0
94374.0,78100.0,84269.0,101842.0,88300.0
101186.0,77500.0,28066.0,45811.0,48800.0
119394.0,114600.0,93520.0,127189.0,113200.0
106740.0,125100.0,39517.0,117478.0,61500.0
437943.0,408300.0,357069.0,459951.0,452400.0
269140.0,290100.0,270035.0,273807.0,234200.0
99372.0,87700.0,92638.0,100063.0,149000.0
109737.0,104400.0,97202.0,139138.0,151500.0
183208.0,131100.0,159598.0,132588.0,199800.0
213789.0,217200.0,325772.0,219354.0,193800.0
132606.0,137600.0,117301.0,133224.0,182000.0
441739.0,484000.0,415313.0,529543.0,382300.0
401756.0,531700.0,377809.0,470872.0,432200.0
203192.0,172300.0,200578.0,242211.0,188200.0
85963.0,49600.0,83665.0,47116.0,70000.0
112377.0,94800.0,84636.0,112776.0,123500.0
196559.0,165300.0,203174.0,207604.0,147600.0
145855.0,110400.0,127342.0,133315.0,144700.0
312613.0,385300.0,323453.0,266519.0,365500.0
176338.0,111000.0,150019.0,149484.0,195600.0
102960.0,89700.0,87193.0,144663.0,101100.0
100448.0,63000.0,80149.0,132463.0,53300.0
80151.0,69400.0,76049.0,55499.0,81300.0
93758.0,96900.0,67960.0,41762.0,111100.0
82488.0,90800.0,62746.0,91559.0,66500.0
108157.0,109800.0,86354.0,78273.0,132600.0
103320.0,84000.0,93222.0,120304.0,71000.0
95257.0,130700.0,90910.0,113324.0,96300.0
101392.0,92200.0,102530.0,90913.0,133800.0
78787.0,109700.0,86195.0,119394.0,102400.0
125466.0,171400.0,108991.0,80582.0,159600.0
232644.0,198000.0,213536.0,263532.0,188200.0
146314.0,89300.0,140255.0,190566.0,75000.0
118749.0,74000.0,102896.0,69624.0,86500.0
122802.0,79600.0,132942.0,138447.0,154500.0
650134.0,693000.0,736310.0,565685.0,838900.0
152485.0,169500.0,160519.0,162546.0,174300.0
92521.0,94800.0,52248.0,98719.0,111100.0
120121.0,114300.0,125427.0,142355.0,156200.0
176126.0,98600.0,135249.0,196375.0,208300.0
311682.0,275200.0,269054.0,243351.0,417900.0
185878.0,194500.0,209708.0,209945.0,162600.0
92365.0,90400.0,76226.0,91238.0,83650.0
87258.0,128100.0,78595.0,45120.0,76500.0
262692.0,247600.0,250571.0,267858.0,230000.0
124970.0,125400.0,112773.0,66686.0,73800.0
161303.0,151400.0,147570.0,135311.0,130700.0
233869.0,202500.0,201099.0,237475.0,279600.0
131278.0,142800.0,118416.0,124635.0,254800.0
112801.0,105400.0,93367.0,94812.0,98600.0
201312.0,148100.0,155988.0,211399.0,135000.0
527307.0,625000.0,397206.0,385208.0,376000.0
353558.0,359000.0,300817.0,385510.0,353000.0
102098.0,139800.0,93202.0,65437.0,81500.0
112403.0,111800.0,90597.0,93403.0,122100.0
109014.0,79700.0,103341.0,44359.0,73500.0
75517.0,70000.0,65919.0,82887.0,231700.0
84398.0,76300.0,70008.0,74183.0,86100.0
329131.0,342500.0,295318.0,341751.0,434400.0
86261.0,91200.0,71118.0,77649.0,93600.0
260629.0,171700.0,227364.0,281583.0,190100.0
312386.0,378000.0,343953.0,317696.0,338000.0
150442.0,113100.0,122875.0,118984.0,109500.0
241932.0,226300.0,229917.0,328253.0,343100.0
70230.0,42500.0,47475.0,30618.0,67000.0
79200.0,53600.0,76470.0,111807.0,78500.0
90961.0,150900.0,45038.0,89657.0,109400.0
115300.0,135900.0,110537.0,87031.0,130400.0
201738.0,237200.0,183103.0,214731.0,252500.0
492545.0,375400.0,473861.0,571613.0,330400.0
268765.0,223300.0,248034.0,317004.0,286500.0
205848.0,321900.0,191936.0,207356.0,161600.0
177990.0,65000.0,243991.0,188338.0,370000.0
315807.0,312600.0,293627.0,360547.0,326500.0
105120.0,95900.0,96643.0,84166.0,80700.0
72150.0,71200.0,52977.0,28855.0,42700.0
247358.0,303400.0,223843.0,328017.0,240300.0
95528.0,81500.0,85482.0,133531.0,105700.0
283794.0,259300.0,296400.0,346313.0,366400.0
230708.0,145200.0,233885.0,251850.0,223400.0
128531.0,157600.0,104264.0,133199.0,90400.0
185981.0,292700.0,169518.0,215887.0,201400.0
100121.0,99400.0,88230.0,93534.0,76700.0
80600.0,76800.0,79869.0,50559.0,97900.0
88421.0,77900.0,85333.0,63907.0,88600.0
185173.0,162100.0,194670.0,183978.0,119900.0
119555.0,91900.0,110329.0,103979.0,107500.0
114328.0,83200.0,95974.0,91517.0,80200.0
266475.0,234400.0,234505.0,276829.0,214300.0
87965.0,73100.0,73877.0,78758.0,74300.0
117909.0,158400.0,104222.0,62192.0,162100.0
107096.0,104600.0,88935.0,86211.0,103100.0
1079905.0,476300.0,645426.0,854829.0,1824100.0
120054.0,111800.0,105181.0,72187.0,118800.0
119643.0,157300.0,92028.0,157846.0,93300.0
82439.0,146600.0,85794.0,81043.0,153800.0
120743.0,97600.0,81624.0,213606.0,72500.0
79801.0,43200.0,33363.0,34912.0,55300.0
123619.0,116600.0,115784.0,114897.0,115900.0
80155.0,76400.0,74867.0,21146.0,70000.0
86075.0,69200.0,70525.0,39439.0,69200.0
759005.0,802500.0,460918.0,671800.0,454200.0
70546.0,63200.0,64479.0,70187.0,78100.0
197361.0,206000.0,176576.0,213607.0,188300.0
154701.0,155500.0,154993.0,161584.0,150400.0
144161.0,141300.0,135577.0,149773.0,71900.0
109542.0,125200.0,75007.0,18158.0,259000.0
98674.0,93100.0,86516.0,83407.0,21900.0
117056.0,68200.0,91882.0,132897.0,98900.0
201427.0,217200.0,194274.0,244320.0,134600.0
92711.0,43200.0,75313.0,103547.0,101800.0
86825.0,109700.0,54794.0,118641.0,150600.0
119312.0,103100.0,121304.0,172399.0,123100.0
101878.0,58700.0,90567.0,94312.0,110000.0
132095.0,167100.0,137661.0,157366.0,138500.0
155078.0,256600.0,145364.0,169708.0,131000.0
339575.0,400900.0,275833.0,324378.0,276200.0
66509.0,58800.0,45384.0,87311.0,46900.0
81530.0,71100.0,64818.0,53471.0,105500.0
76620.0,74800.0,58178.0,46767.0,80100.0
156595.0,121300.0,117776.0,142658.0,73900.0
84165.0,86900.0,69016.0,-10731.0,81700.0
67326.0,66100.0,69052.0,107311.0,276600.0
189257.0,191000.0,176454.0,209523.0,214800.0
257412.0,305400.0,214534.0,196584.0,178300.0
171031.0,181400.0,165772.0,226310.0,174900.0
88644.0,73200.0,81314.0,64828.0,101900.0
80036.0,85500.0,79026.0,100400.0,92700.0
200667.0,163300.0,173542.0,201315.0,206100.0
388253.0,419300.0,412437.0,349775.0,348000.0
123854.0,130300.0,116479.0,90528.0,85700.0
219178.0,237900.0,235638.0,271738.0,166000.0
417007.0,391600.0,409286.0,381243.0,410100.0
157393.0,166200.0,133277.0,130574.0,117400.0
97632.0,148100.0,73682.0,109406.0,73900.0
89165.0,73300.0,74065.0,57446.0,80500.0
333639.0,176200.0,264415.0,276031.0,395700.0
451918.0,427800.0,378346.0,512321.0,314500.0
82883.0,98300.0,85725.0,65352.0,70000.0
64994.0,58700.0,49820.0,47291.0,66400.0
78287.0,67800.0,65722.0,52315.0,54000.0
124547.0,117600.0,114233.0,95509.0,118900.0
340128.0,134100.0,329100.0,313841.0,466900.0
374378.0,285700.0,366158.0,307942.0,388100.0
99297.0,90800.0,135148.0,93377.0,112500.0
129560.0,104600.0,118716.0,112953.0,112900.0
247195.0,257300.0,211396.0,305155.0,216000.0
101966.0,108500.0,74503.0,112573.0,138800.0
114767.0,163100.0,114485.0,111365.0,97300.0
101575.0,156500.0,85934.0,130418.0,65400.0
77668.0,87300.0,51635.0,-12083.0,92400.0
125314.0,105600.0,110075.0,160318.0,101300.0
279443.0,303500.0,221096.0,349460.0,294900.0
138512.0,175600.0,154698.0,84326.0,113500.0
128150.0,161300.0,120008.0,166250.0,79300.0
56814.0,60000.0,2762.0,50804.0,45100.0
79641.0,84900.0,67740.0,3133.0,73800.0
78106.0,74000.0,73147.0,57964.0,105000.0
128445.0,160100.0,116015.0,203118.0,99100.0
112245.0,119900.0,113242.0,88322.0,125500.0
140067.0,80000.0,116116.0,188340.0,83900.0
71244.0,54300.0,55971.0,88793.0,90200.0
133740.0,122800.0,122056.0,134102.0,123200.0
203198.0,188300.0,193160.0,221362.0,227800.0
110005.0,106700.0,92727.0,105111.0,97100.0
76249.0,69400.0,62711.0,76124.0,68900.0
104074.0,126100.0,105681.0,103965.0,89400.0
94576.0,101800.0,97788.0,100943.0,94400.0
165192.0,434100.0,144283.0,182206.0,217000.0
99057.0,118300.0,83884.0,101184.0,112200.0
114168.0,106800.0,104646.0,56767.0,78600.0
76084.0,118400.0,57961.0,64736.0,85300.0
138151.0,90500.0,138108.0,120054.0,132300.0
103114.0,74000.0,81760.0,88102.0,88900.0
128561.0,110900.0,114065.0,92307.0,173100.0
213007.0,184100.0,109999.0,290567.0,193600.0
114802.0,121400.0,54557.0,197324.0,120300.0
96670.0,69700.0,80690.0,55013.0,115600.0
105320.0,88800.0,86356.0,115589.0,62200.0
73905.0,76300.0,73603.0,116311.0,101900.0
135195.0,97400.0,132853.0,119399.0,99400.0
81571.0,96500.0,66192.0,32936.0,146500.0
152427.0,102300.0,153486.0,161837.0,149300.0
247536.0,237300.0,215767.0,234255.0,263400.0
156233.0,170700.0,179395.0,200420.0,141800.0
217608.0,219200.0,201854.0,235619.0,182300.0
101992.0,94500.0,84680.0,125077.0,88300.0
305377.0,391400.0,273750.0,337910.0,327900.0
334574.0,306900.0,193823.0,266301.0,487500.0
83837.0,91800.0,71656.0,88178.0,100200.0
97165.0,80300.0,58601.0,74993.0,104800.0
1284795.0,1272600.0,883432.0,945001.0,1155200.0
80202.0,156600.0,75482.0,99923.0,57100.0
102376.0,102800.0,91770.0,83474.0,111700.0
138433.0,141400.0,133416.0,105994.0,168000.0
107053.0,112700.0,90472.0,133593.0,92000.0
138794.0,97100.0,122336.0,152024.0,118000.0
126680.0,169000.0,122282.0,117449.0,128400.0
366772.0,366300.0,273749.0,282022.0,409800.0
133628.0,115200.0,112692.0,193374.0,163700.0
313254.0,343700.0,328583.0,399302.0,400900.0
92183.0,90900.0,72332.0,80992.0,83600.0
104711.0,73000.0,89928.0,99786.0,90350.0
108278.0,75200.0,72229.0,129717.0,138400.0
106473.0,102000.0,118776.0,78109.0,69100.0
461517.0,370300.0,489709.0,434319.0,638300.0
427409.0,412000.0,366563.0,439960.0,415800.0
85454.0,50700.0,91421.0,73102.0,62800.0
402085.0,434800.0,371595.0,404575.0,437200.0
128526.0,103300.0,110179.0,146619.0,76000.0
101156.0,98100.0,77659.0,87131.0,111900.0
103453.0,72100.0,107882.0,176384.0,116300.0
86729.0,107600.0,70680.0,152499.0,140500.0
77804.0,89000.0,67723.0,73061.0,94000.0
206704.0,195500.0,194731.0,229104.0,135200.0
117917.0,106900.0,94893.0,129499.0,145900.0
84443.0,82500.0,74560.0,101960.0,70900.0
212140.0,215800.0,185488.0,158680.0,191100.0
158869.0,151600.0,135022.0,154400.0,145600.0
96713.0,117700.0,81585.0,80800.0,85400.0
204583.0,184300.0,195154.0,219287.0,166400.0
68376.0,85300.0,50892.0,36010.0,65000.0
421877.0,416700.0,433774.0,427939.0,650200.0
190884.0,136500.0,216802.0,199249.0,220500.0
105750.0,66100.0,97816.0,58748.0,111100.0
81515.0,66700.0,61881.0,79476.0,79800.0
143912.0,157200.0,168938.0,92865.0,198300.0
194684.0,130600.0,164826.0,192713.0,173000.0
149248.0,135300.0,132709.0,103328.0,117800.0
637705.0,648400.0,630186.0,536844.0,700300.0
93059.0,115300.0,86556.0,83097.0,101300.0
193892.0,191500.0,178596.0,166572.0,196100.0
254196.0,304700.0,222223.0,295852.0,221100.0
834752.0,683700.0,614248.0,704085.0,1068100.0
405782.0,474500.0,364841.0,444597.0,330800.0
125367.0,162200.0,103102.0,181979.0,116700.0
238303.0,314400.0,185264.0,191215.0,208800.0
187954.0,175800.0,218538.0,169070.0,230800.0
129678.0,138100.0,118488.0,130215.0,118050.0
106248.0,77800.0,93621.0,104200.0,80600.0
304793.0,294800.0,302385.0,382883.0,312500.0
260069.0,250300.0,303123.0,282110.0,220700.0
91985.0,105500.0,83461.0,51005.0,83800.0
56097.0,57800.0,60768.0,55166.0,67000.0
131099.0,152800.0,112685.0,153510.0,186200.0
92758.0,149600.0,81403.0,95865.0,117600.0
126159.0,87300.0,152173.0,152721.0,118200.0
68664.0,73800.0,74321.0,119767.0,62800.0
1052323.0,966200.0,901962.0,1014936.0,977100.0
88421.0,81400.0,75502.0,114806.0,86700.0
145483.0,165600.0,127530.0,177409.0,99800.0
180922.0,141000.0,202933.0,200268.0,168400.0
327716.0,362500.0,310661.0,350669.0,699700.0
174723.0,159400.0,171334.0,172715.0,196500.0
109989.0,82400.0,93097.0,142527.0,120300.0
88738.0,95300.0,54047.0,131909.0,84500.0
132144.0,116500.0,112899.0,106170.0,99500.0
91780.0,60000.0,88446.0,123054.0,77950.0
112467.0,73400.0,99410.0,105935.0,165400.0
194601.0,174800.0,151226.0,136340.0,370000.0
80618.0,91800.0,66560.0,93771.0,63600.0
105194.0,84600.0,77663.0,139908.0,64300.0
135025.0,85800.0,129011.0,91176.0,328600.0
99950.0,86100.0,73662.0,101042.0,118000.0
312905.0,420200.0,289945.0,348330.0,319500.0
270187.0,301600.0,431365.0,281582.0,267700.0
130168.0,161700.0,139194.0,157498.0,94000.0
61266.0,30000.0,60726.0,75153.0,82000.0
110678.0,106200.0,99481.0,145552.0,105500.0
199203.0,139100.0,182180.0,175489.0,172900.0
91540.0,70000.0,94476.0,79669.0,66800.0
85821.0,83500.0,74274.0,133249.0,75900.0
115010.0,93700.0,108725.0,95718.0,151400.0
94720.0,112500.0,93710.0,92177.0,96400.0
70603.0,87400.0,67403.0,73183.0,50600.0
96239.0,138800.0,85845.0,77935.0,98600.0
89729.0,70800.0,74934.0,63607.0,50000.0
112147.0,115200.0,95444.0,131060.0,91600.0
330972.0,220600.0,296111.0,393154.0,356500.0
202811.0,165400.0,155184.0,206197.0,149500.0
79446.0,75400.0,55395.0,43969.0,83600.0
106288.0,86500.0,86265.0,77442.0,90300.0
172547.0,170600.0,159251.0,194795.0,211700.0
84944.0,88800.0,68347.0,70926.0,89600.0
322227.0,202700.0,314264.0,286650.0,395100.0
143828.0,72300.0,102650.0,110207.0,172600.0
272711.0,235800.0,254138.0,300142.0,264600.0
185404.0,194100.0,136334.0,235945.0,196200.0
137427.0,175300.0,116324.0,153757.0,142700.0
171148.0,172000.0,140177.0,134810.0,161800.0
166545.0,159100.0,175012.0,224413.0,152200.0
231207.0,196600.0,201724.0,224399.0,176300.0
392166.0,377900.0,354579.0,459300.0,398600.0
768553.0,813900.0,714261.0,648980.0,1101900.0
216970.0,216500.0,217855.0,245488.0,177200.0
118565.0,174200.0,124496.0,195257.0,74100.0
304015.0,262400.0,286121.0,401213.0,342600.0
203978.0,231300.0,180346.0,190724.0,194800.0
72376.0,61900.0,65779.0,60727.0,38400.0
70334.0,54500.0,57472.0,77515.0,96700.0
297103.0,264900.0,235979.0,282875.0,231700.0
134401.0,129800.0,142006.0,161953.0,113100.0
165437.0,188400.0,116931.0,106236.0,176600.0
170569.0,134700.0,154042.0,137551.0,107500.0
192322.0,91000.0,151234.0,141473.0,317600.0
337851.0,366600.0,296968.0,240112.0,128600.0
166615.0,151200.0,140175.0,248449.0,231200.0
109823.0,119600.0,117875.0,90886.0,92400.0
84874.0,66300.0,90355.0,98589.0,45800.0
216470.0,232900.0,204976.0,242432.0,194900.0
154279.0,100200.0,132933.0,155470.0,226700.0
70007.0,55500.0,58747.0,62841.0,71400.0
66492.0,111300.0,64644.0,41126.0,50900.0
120839.0,88000.0,124142.0,134902.0,112500.0
175648.0,114600.0,146963.0,131704.0,113100.0
92251.0,96000.0,99232.0,117150.0,111200.0
107266.0,69000.0,79182.0,138711.0,75000.0
124162.0,141200.0,125068.0,137689.0,118400.0
115474.0,121100.0,124566.0,162431.0,159600.0
212642.0,174700.0,203640.0,255917.0,135400.0
106941.0,137300.0,116762.0,120561.0,125900.0
86200.0,71300.0,73707.0,113114.0,59150.0
88496.0,64300.0,76504.0,85481.0,48000.0
169040.0,164400.0,178167.0,175295.0,141000.0
94227.0,72000.0,73939.0,98030.0,87800.0
121099.0,114100.0,88128.0,118647.0,220800.0
265644.0,272400.0,234572.0,270908.0,154800.0
115809.0,103600.0,98916.0,55376.0,112400.0
161451.0,158000.0,156438.0,171110.0,166500.0
265450.0,190800.0,282130.0,346835.0,228200.0
